brand, product_price, product_name, shipping_price
ASUS,399.99,ASUS TUF Gaming GeForce GTX 1650 SUPER Overclocked 4GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1650S-O4G-GAMING),45
NVIDIA,995,NVIDIA GeForce GTX 1070 8GB Founders Edition GDDR5 PCI Express 3.0 Graphics Card,0
GIGABYTE,3228.42,GIGABYTE AORUS GeForce RTX 3090 XTREME WATERFORCE WB 24G Graphics Card| WATERFORCE Water Block Cooling System| 24GB 384-bit GDDR6X| GV-N3090AORUSX WB-24GD Video Card,49.99
NULL,179.99,LISM Graphic Card  GTX 750ti 4GB GDDR5 128-Bit for PC Desktop Gaming Discrete Video Card for PC,0
MSI,1659.83,MSI Suprim GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 SUPRIM X 10G LHR,49.99
PowerColor,1149.99,PowerColor Red Devil AMD Radeon RX 6700 XT Gaming Graphics Card with 12GB GDDR6 Memory| Powered by AMD RDNA 2| HDMI 2.1 (AXRX 6700XT 12GBD6-3DHE/OC),0
NULL,209.99,LISM GeForce GTX550Ti 6GB GDDR5 192bit/ PCI Express 2.0 x11 Standard ATX Office Video Card HDMI+DVI+VGA(limited edition),0
MAXSUN,219.99,MAXSUN AMD Radeon RX 550 4GB GDDR5 ITX Computer PC Gaming Video Graphics Card GPU 128-Bit DirectX 12 PCI Express X16 3.0 DVI-D Dual Link| HDMI| DisplayPort,0
DELL,22.19,Dell Radeon R5 240 Single Fan 1GB GDDR3 F9P1R Video Graphic Card GPU,0
Corn Electronics,204.99,CORN GTX 960 128-Bit 2GB GDDR5 Graphic Card with dual fans Video Card GPU Support DirectX12 PCI Express 3.0 DP/DVI-D/HDMI|Play for LOL|PUBG|OW|APex|CSGO etc.,0
ASUS,827.89,ASUS DUAL GeForce RTX 3060 OC Edition Gaming Graphics Card (PCIe 4.0| 12GB GDDR6 Memory| HDMI 2.1| DisplayPort 1.4a| 2-slot Design| Axial-tech Fan Design| 0dB Technology)| DUAL-RTX3060-O12G,49.99
DELL,257,Dell AMD FirePro W4100 2GB DDR5 PCIe Mini DP Graphics Video Card xxh7r 0xxh7r CN-0xxh7r 025D14 CN-025D14,0
yeston,269.99,Yeston AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI-D HDMI DP Desktop Graphics Card (RX560D-4G D5 GA),0
NULL,369.07,Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G (rev. 2.0) 4GB 128-Bit GDDR6 Graphics Card|  GV-N1656WF2OC-4GD REV2.0 Video Card,49.99
GIGABYTE,1213.46,GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0) (LHR),0
ASUS,1668.91,ASUS TUF Gaming NVIDIA GeForce RTX 3080 V2 OC Edition Graphics Card (PCIe 4.0| 10GB GDDR6X| LHR| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| Military-grade Certification| GPU Tweak II),49.99
yeston,1079,Yeston Radeon RX6700XT 12GB D6 GDDR6 192bit 7nm Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible   RGB light effect Fragrant graphics card,0
MSI,315,MSI GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX 1050 Ti 4GT OC,0
NULL,139.99,LISM GTX750Ti 2GB 128Bit GDDR5 Graphic Card Video Card GPU DirectX 12 PCI Express2.0 x16 DVI/VGA/HDMI,0
ASUS,305.99,ASUS CERBERUS-GTX1050TI-A4G - Advanced Edition - graphics card - GF GTX 1050 Ti - 4 GB GDDR5 - PCIe 3.0 x16 - DVI| HDMI|,0
ASUS,344.71,ASUS TUF Gaming GeForce GTX 1650 Dual Fan Graphics Card - 4 GB (ASUS TUF-GTX1650-O4GD6-P-GAMING),49.99
XFX,549.99,XFX SPEEDSTER SWFT 210 Radeon RX 6600 8GB GDDR6 PCI Express 4.0 ATX Video Card RX-66XL8LFDQ,4.49
PNY Technologies  Inc.,2799.95,PNY Quadro RTX A5000 24GB GDDR6 Graphics Card,0
GIGABYTE,1200,GIGABYTE Radeon RX 6700 XT EAGLE 12G Graphics Card| WINDFORCE 3X Cooling System| 12GB 192-bit GDDR6| GV-R67XTEAGLE-12GD Video Card,0
GIGABYTE,659.5,GIGABYTE GeForce GTX 1660 Ti OC 6G Graphics Card| 2 x WINDFORCE Fans| 6GB 192-Bit GDDR6| GV-N166TOC-6GD Video Card,0
XFX,1062.78,XFX SPEEDSTER MERC319 AMD Radeon RX 6700 XT BLACK Gaming Graphics Card with 12GB GDDR6 HDMI 3xDP| AMD RDNA 2 (RX-67XTYTBDP),49.99
NVIDIA,619.96,NVIDIA GeForce GTX 1070 8GB GDDR5 Micron Memory Graphics Card| PCI Express 3.0| DirectX 12| OpenGL 4.5| 1683 MHz - OEM,0
GIGABYTE,986.59,GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TAORUS E-8GD (rev. 2.0) (LHR),0
DELL,33.99,Dell NVIDIA Quadro NVS 315 PCI-E 1GB DDR3 PCI-E x16 Video Graphics Card MP08K CN-0MP08K,0
MSI,279.99,MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX 1050 Ti GAMING X 4G,0
NVIDIA,190,Genuine Nvidia GeForce 8800 GT 512 MB 256 bit DDR3 Video Graphics Card YG17P 0YG17P CN-0YG17P,0
ASUS,472,ASUS TUF Gaming GeForce GTX 1650 Dual Fan Graphics Card - 4 GB,0
ASUS,1309.75,ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3070TI-O8G-GAMING,0
MSI,599.95,(use)d    MSI Radeon RX 580 8GB Gaming X Graphics Card GPU AMD,0
GIGABYTE,1259.79,GIGABYTE AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TAORUS M-8GD,49.99
GIGABYTE,1589.99,GIGABYTE Radeon RX 6800 GAMING OC 16G Graphics Card| WINDFORCE 3X Cooling System| 16GB 256-bit GDDR6| GV-R68GAMING OC-16GD Video Card| Powered by AMD RDNA 2| HDMI 2.1,0
ASUS,1668.91,ASUS TUF Gaming NVIDIA GeForce RTX 3080 O10G V2 GAMING Edition Graphics Card (PCIe 4.0| 10GB GDDR6X| LHR| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| Military-grade Certification),49.99
ASUS,NULLNULL,ASUS ROG Strix Radeon RX 580 O8G Gaming OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card with RGB Lighting (ROG-STRIX-RX580-O8G-GAMING),0
ASUS,334.99,ASUS Cerberus GeForce GTX 1050 Ti 4GB GDDR5 Gaming Graphics Card| CERBERUS-GTX1050TI-A4G,0
NVIDIA,719,Founders Edition Pascal Architecture 6GB GDDR5 Nvidia GeForce GTX 1060 Graphics Cards,0
Corn Electronics,329.99,CORN AMD RX560 128-Bit 4GB GDDR5 Graphic Card support DirectX12 with dual fans Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI|Play for LOL|DOTA|COD|War Thunder etc.,0
Sapphire Tech,699.99,SAPPHIRE Nitro+ Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card 11309-01-20G,0
MAXSUN,140.89,MAXSUN NVIDIA GEFORCE GT 1030 2GB ITX Graphics Card GPU GDDR5 Mini ITX Design| HDMI| DVI-D| Single Fan Cooling System,0
AMD,293.61,AMD RX460 128-Bit 4GB GDDR5 Graphic Card DirectX12 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI| Play for LOL| DOTA| COD| War Thunder| Apex| etc,0
EVGA,479.99,EVGA GeForce GTX 1660 SC ULTRA GAMING| 06G-P4-1067-KR| 6GB GDDR5| Dual Fan| Metal Backplate,0
EVGA,354,EVGA GeForce GTX 1650 SC ULTRA GAMING| 04G-P4-1057-KR| 4GB GDDR5| Dual Fan| Metal Backplate,0
yeston,129,Yeston GT730 2GB GDDR3  128bit  PCIExpress 2.0 DirectX11 Single Slot 4*HDMI compatible graphics card of Desktop,0
ASRock,619.99,ASRock Challenger Pro Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 Video Card RX6600XT CLP 8GO,9.99
ASUS,1119.99,ASUS ROG Strix NVIDIA GeForce RTX 3060 Ti V2 OC Edition Gaming Graphics Card (PCIe 4.0| 8GB GDDR6| LHR| HDMI 2.1| DisplayPort 1.4a| Axial-tech Fan Design| 2.9-slot| Super Alloy Power II| GPU Tweak II),49.99
ASRock,1599.99,ASRock OC Formula Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 ATX Video Card RX6900XT OCF 16G,0
GIGABYTE,NULLNULL,GIGABYTE AORUS GeForce RTX 2080 8G Graphics Card| 3 x Stacked WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N2080AORUS-8GC Video Card,0
ASUS,199.99,ASUS GeForce GT 1030 2GB GDDR5 HDMI DVI Graphics Card (GT1030-2G-CSM),0
MSI,1278.88,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G,0
GIGABYTE,1081.66,GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8G Graphics Card| 3 x WINDFORCE Fans| 8GB 256-bit GDDR6| GV-N306TAORUS E-8GD (rev. 2.0) Video Card (LHR),49.99
ASUS,155.98,ASUS GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),0
NULL,3218,Colorful GeForce RTX 3090 NB-V 24GB GDDR6X PCI Express 4.0 SLI Support Video Card nvidia graphics card Gpu desktop graphics cards,4.99
yeston,235,Yeston Radeon R7 350-4G 6HDMI 4GB 128bit GDDR5 800MHz 512processors PCIExpress 3.0*16 6 Screen Graphics Card | DirectX12 6*HDMI compatible graphics card of Desktop,0
ASUS,596.27,ASUS Dual Radeon RX 6600 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RX6600-8G,49.99
GIGABYTE,898.69,GIGABYTE GeForce RTX 3060 GAMING OC 12G (LHR) Video Card|12GB 192-bit GDDR6 PCI Express 4.0 x16|1837MHz Core Frequency|2×HDMI 2.1 interface| 2×DisplayPort 1.4 interface,0
PNY Technologies  Inc.,267.1,PNY VCX NVIDIA Quadro T600 2GB GDDR6 Graphics Card,0
DELL,21.99,Dell 1CX3M HFKYC AMD ATI Radeon HD6350 512MB PCI-E x16 DMS-59 Video Graphics Card w/ Dual VGA Adapter,0
Sapphire Tech,1545,SAPPHIRE NITRO+ Radeon RX 6800 XT 16GB GDDR6 PCI Express 4.0 ATX Gaming Graphics Card| AMD RDNA 2 11304-02-20G,55
MSI,1649.99,MSI Ventus GeForce RTX 3080 PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 10G OC LHR,0
ASUS,2222.3,ASUS TUF Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3080TI-O12G-GAMING,0
XFX,979.99,XFX SPEEDSTER SWFT309 AMD Radeon RX 6700 XT CORE Gaming Graphics Card with 12GB GDDR6 HDMI 3xDP| AMD RDNA 2 (RX-67XTYJFDV),0
GIGABYTE,1378.87,GIGABYTE GeForce RTX 3070 Ti Gaming OC 8G Graphics Card| WINDFORCE 3X Cooling System| 8GB 256-bit GDDR6X| GV-N307TGAMING OC-8GD Video Card,0
Corn Electronics,364.99,CORN GTX 1060 192-Bit 3GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI|Play for LOL|PUBG|OW|War Thunder etc.,0
MSI,599.99,MSI Mech Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card RX 6600 XT MECH 2X 8G OCV1,9.99
HP,2199.99,HP OMEN 25L RTX 3070 Gaming Desktop PC (AMD Ryzen 7 5800X RGB Liquid Cooled Processor| NVIDIA Graphics Card| Windows 10 Home| Glass Window| 512GB PCIe Gen 3 SSD| 16GB HyperX 3200MHz RGB DDR4 RAM),0
Corn Electronics,83.99,CORN GTX 650 1GB 128-Bit GDDR5 Graphic Card Video Card GPU GTX650-DCO-1GD5  DirectX 11 PCI Express 3.0 HDCP DVI/VGA/Mini HDMI,0
GIGABYTE,359.93,GIGABYTE GeForce GTX 1650 MINI ITX OC 4G Graphics Card| Mini ITX Form Factor| 4GB 128-Bit GDDR5| GV-N1650IXOC-4GD Video Card,49.99
MSI,2239.99,MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G,49.99
ASUS,1457.77,ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,0
EVGA,295,EVGA GeForce GTX 970 04G-P4-2974-KR 4GB SC GAMING w/ACX 2.0| Silent Cooling Graphics Card Double fan,54
ASUS,976.57,ASUS DUAL Radeon RX 6700 XT Standard Edition 12GB GDDR6 Gaming Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6 Memory| HDMI 2.1| DisplayPort 1.4a| Axial-tech Fan Design| 0dB Technology),49.99
AMD Radeon Memory,19999,XFX - AMD Radeon VII 16GB HBM2 PCI Express 3.0 Graphics Card,0
Corn Electronics,348.99,CORN GTX 1050Ti 128-Bit 4GB GDDR5 Graphic 6Pin Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 VGA/DVI-D/HDMI|Play for Apex|LOL|PUBG|OW|War Thunder etc.,0
GIGABYTE,2131.89,GIGABYTE Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TGAMING OC-12GD,0
ASUS,1134.92,ASUS TUF Gaming GeForce RTX 3070 V2 OC Edition 8GB GDDR6 PCI Express 4.0 Video Card TUF-RTX3070-O8G-V2-GAMING (LHR),49.99
NVIDIA,1695,NVIDIA - NVIDIA GeForce RTX 2080 Super 8GB GDDR6 PCI Express 3.0 Graphics Card - Black/Silver|9001G1802540000,0
GIGABYTE,1899.99,GIGABYTE AORUS Radeon RX 6900 XT MASTER 16G (rev. 2.0) Graphics Card| MAX-COVERED Cooling| 16GB 256-bit GDDR6| GV-R69XTAORUS M-16GD Rev2.0 Video Card,9.99
ASUS,3319,ASUS ROG Strix GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card ROG-STRIX-RTX3090-O24G-GAMING,0
GIGABYTE,860.5,GIGABYTE GeForce RTX 2060 GAMING OC PRO 6G Graphics Card| 3 x WINDFORCE Fans| 6GB 192-Bit GDDR6| GV-N2060GAMINGOC PRO-6GD Video Card,0
XFX,768.53,XFX SPEEDSTER MERC308 Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 BLACK Gaming Graphics Card| AMD RDNA 2 RX-66XT8TBDQ,49.99
ASUS,46.28,ASUS GeForce GT 710 1GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-1GD5-BRK),49.99
AMD,189.8,Radeon Rx 550 4G Graphic Card DDR5 Gpu Gaming Video Card Video For Pc New Cyclone Blade Cooling System 9Cm Large Size Frost Blade Fan,0
EVGA,875.99,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING Video Card| 08G-P5-3667-KL| 8GB GDDR6| iCX3 Cooling| ARGB LED| LHR,0
NVIDIA,1175,NVIDIA GeForce GTX 1080 Founders Edition| 8GB GDDR5X PCI Express 3.0 Graphics Card,0
GIGABYTE,1685,GIGABYTE GeForce RTX 2080 Super GAMING OC 8G (Rev 2.0) Graphics Card| 3 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N208SGAMING OC-8GC Video Card,0
PowerColor,2067.99,PowerColor Red Devil AMD Radeon RX 6900 XT Ultimate Gaming Graphics Card with 16GB GDDR6 Memory| Powered by AMD RDNA 2| HDMI 2.1 (AXRX 6900XTU 16GBD6-3DHE/OC),49.99
yeston,249.99,Yeston R7 350-4G 6HDMI 6 Screen Graphics Card Support Split Screen 4GB Memory/GDDR5/128Bit 4500MHz VGA+HDMI+DVI-D Graphics Card,0
MSI,639.68,MSI Radeon RX 6600 8GB GDDR6 PCI Express 4.0 ATX Video Card RX 6600 ARMOR 8G V1,0
EVGA,425,EVGA GeForce GTX 950 02G-P4-2958-KR 2GB FTW GAMING| Silent Cooling Gaming Graphics Card,0
ASUS,978,ASUS DUAL GeForce RTX 3060 Ti V2 MINI 8GB GDDR6 Video Card with LHR| DUAL-RTX3060TI-8G-MINI-V2,10.76
MAXSUN,69.99,MAXSUN NVIDIA GEFORCE GT 710 1GB Video Graphics Card GPU| Support DirectX 12 OpenGl 4.5| Low Profile| Low Consumption| VGA| DVI-D| HDMI| HDCP| Silent,0
XFX,1479.99,XFX SPEEDSTER SWFT319 AMD Radeon RX 6800XT CORE Gaming Graphics Card with 16GB GDDR6| AMD RDNA 2,0
GIGABYTE,NULLNULL,GIGABYTE GeForce RTX 2080 GAMING OC 8G Graphics Card| 3 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N2080GAMING OC-8GC Video Card,0
GIGABYTE,1596.44,GIGABYTE AORUS GeForce RTX 3080 MASTER 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080AORUS M-10GD (rev. 3.0) (LHR),49.99
GIGABYTE,688.98,GIGABYTE GeForce RTX 2060 OC GG Graphics Card| 2X Windforce Fans| 6GB 192-bit GDDR6| Gv-N2060OC-6GD REV2.0 Video Card,49.99
GIGABYTE,NULLNULL,GIGABYTE AORUS GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TAORUS M-12GD,
GIGABYTE,664.95,GIGABYTE Geforce RTX 2060 6G Graphics Card| 2 x WINDFORCE Fans| 6GB 192-Bit GDDR| GV-N2060D6-6GD Video Card,49.99
GIGABYTE,296.95,Gigabyte Geforce GTX 1050 Ti OC 4GB GDDR5 128 Bit PCI-E Graphic Card (GV-N105TOC-4GD),49.99
ASUS,74.71,FOR ASUS GT710-4H-SL-2GD5 Home office multi-screen projection independent graphics card supports 4 screen output,49.99
GIGABYTE,1297.95,GIGABYTE Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TGAMING OC-8GD,0
NVIDIA,274.99,Nvidia Geforce GTX 690 4GB GDDR5 Dual Height 2x DVI PCI Express 3.0 x16 Video Graphic Card VCGGTX6904XPB-CG,0
XFX,1398.99,90% newXFX BC160 graphics card 8GB 2048bit HBM2| computing power 72MH/s professional mining graphics card| can also mine ETC| ZIL| ERGO (Support Linux system| not support window system),0
NULL,89,Onda GT710-2GD3 GPU 2GB GDDR3 64Bit PC Desktop Graphics Cards PCI Express 2.0 Discrete Graphics / Computer Graphics Cards - OEM,0
GIGABYTE,NULLNULL,GIGABYTE GeForce RTX 2070 Super GAMING OC 3X 8G Graphics Card| 3 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N207SGAMING OC-8GD Video Card,0
ZOTAC,859.78,ZOTAC GAMING GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card| Super Compact| ZT-T20600K-10M,0
GIGABYTE,345.3,GIGABYTE GeForce GTX 1050 Ti GDDR5 GV-N105TD5-4GD 4GB PCI Express 3.0 x16 ATX Graphics Card,0
NVIDIA,279.99,Genuine Nvidia Geforce GTX 690 4GB GDDR5 Dual Height 2x DVI PCI Express 3.0 x16 Video Graphic Card,0
ASUS,819.63,ASUS DUAL GeForce RTX 3060 OC Edition Gaming Graphics Card (PCIe 4.0| 12GB GDDR6 Memory| HDMI 2.1| DisplayPort 1.4a| 2-slot Design| Axial-tech Fan Design| 0dB Technology)| DUAL-RTX3060-O12G-V2(LHR),49.99
GIGABYTE,588,GIGABYTE Radeon RX 5500 XT OC 4G (rev. 2.0) Graphics Card| PCIe 4.0| 4GB 128-Bit GDDR6| GV-R55XTOC-4GD Video Card,0
GIGABYTE,79.91,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
GIGABYTE,3129.99,GIGABYTE GeForce RTX 3090 GAMING OC 24G Video Card| GV-N3090GAMING OC-24GD,0
MSI,999.71,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti GAMING Z TRIO LHR|Graphics card bracket included,49.99
GIGABYTE,2213.99,GIGABYTE Vision GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TVISION OC-12GD,0
GALAX,122.9,PH-GT1030-O2G GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),9.99
MSI,1289.99,MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Ventus 3X 8G OC,0
MSI,17.46,ETopSell ATI Rage XL 8MB/8 MB PCI 3D VGA Video Graphics Card,12.39
GIGABYTE,729.41,GIGABYTE Radeon RX 6600 XT EAGLE 8G Graphics Card| WINDFORCE 3X Cooling System| 8GB 128-bit GDDR6| GV-R66XTEAGLE-8GD Video Card,49.99
MSI,88.98,MSI GT 710 1GD3H LP GeForce GT 710 Graphic Card - 954 MHz MSI-GT710 1GD3H LP Core - 1 GB DDR3 SDRAM - Low-profile,0
PNY Technologies  Inc.,479.97,PNY GeForce GTX 1070 VCGGTX10708PB 8 GB Graphic Card,0
ASUS,734.99,ASUS Dual Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 CrossFireX Support ATX Video Card DUAL-RX6600XT-O8G,0
HP,269.99,HP Radeon Pro WX 3200 Graphic Card - 4 GB GDDR5 - Low-profile - 128 bit Bus Width,0
GIGABYTE,334.93,Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G Graphics Card| 172mm Compact Size| 4GB 128-Bit GDDR6| GV-N1656WF2OC-4GD Video Card,49.99
NVIDIA,699,NVIDIA GeForce GTX 970 Graphic Card - 1.05 GHz Core - 1.18 GHz Boost Clock - 4 GB GDDR5 - Dual Slot Space Required,0
GIGABYTE,683.2,GIGABYTE GeForce GTX 1660 GAMING OC 6G Graphics Card| 3 x WINDFORCE Fans| 6GB 192-Bit GDDR5| GV-N1660GAMING OC-6GD Video Card,49.99
ASUS,570,Asus TUF Gaming GeForce GTX 1650 Super Overclocked 4GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1650S-O4G-GAMING),45
MSI,389,MSI Ventus GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 x16 Video Card GTX 1650 D6 VENTUS XS OCV1,0
GIGABYTE,905.83,GIGABYTE AORUS GeForce RTX 2070 Super 8G Graphics Card| WINDFORCE Stack| 8GB 256-Bit GDDR6| GV-N207SAORUS-8GC Video Card,65
EVGA,1299,"EVGA GeForce GTX TITAN X 12G-P4-1999-KR 12GB HYBRID GAMING| ""All in One"" No Hassle Water Cooling| Just Plug and Play Graphics Card",0
GIGABYTE,54.99,Gigabyte GeForce GT 710 Low Profile 1 GB GDDR5 Graphics Card (GV-N710D5-1GL),0
ASUS,2152.09,ASUS GeForce RTX 2080 Ti 11G Turbo Edition GDDR6 HDMI DP 1.4 Type-C Graphics Card,0
PowerColor,714.77,PowerColor Fighter Radeon RX 6600 8GB GDDR6 PCI Express 4.0 ATX Video Card AXRX 6600 8GBD6-3DH,49.99
MSI,344.99,MSI Ventus GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 x16 Video Card GTX 1650 D6 Ventus XS OC,0
NVIDIA,49.99,Dell Inspiron 1500 1520 Nvidia Geforce 8600M GT 256MB Laptop Video Graphic Card YY636 DY445 0DY445,0
ZOTAC,269.97,Zotac GeForce GTX 1050Ti 4GB Mini GDDR5 ZT-P10510A-10L Video Graphics Card GPU,0
PowerColor,309.21,PowerColor Red Dragon RX 550 4GB GDDR5 Graphics Card (AXRX-550-4GBD5-DH),0
yeston,649,Yeston Radeon RX6600XT 8GB D6 GDDR6 128bit 7nm Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible  graphics card,0
GIGABYTE,498.98,GIGABYTE GeForce GTX 1650 SUPER WINDFORCE OC 4G Graphics Card| 2 x WINDFORCE Fans| 4GB 128-Bit GDDR6| GV-N165SWF2OC-4GD Video Card,0
EVGA,644,EVGA GeForce GTX 960 04G-P4-3962-KR 4GB SC GAMING| Only 6.8 inches| Perfect for mITX Build Graphics Card,0
EVGA,644,EVGA GeForce GTX 960 04G-P4-3967-KR 4GB SSC GAMING w/ACX 2.0+| Whisper Silent Cooling w/ Free Installed Backplate Graphics Card,0
ZOTAC,1199,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card| IceStorm 2.0 Advanced Cooling| White LED Logo Lighting| ZT-A30700H-10PLHR,0
Biostar,252.3,Biostar Radeon RX 560 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 DVI-D Dual Link| HDMI| DisplayPort and Dual Cooling Fan Gaming Edition VA5615RF41-TBVRA-BS2,0
NULL,499.99,MSI Computer Video Graphic Cards GeForce GTX 1050 TI GAMING X 4G| 4GB,0
MSI,609.78,MSI Gaming GeForce GTX 1660 SUPER 6GB GDDR6 PCI Express 3.0 x16 Video Card GTX 1660 SUPER GAMING X,49.99
GIGABYTE,148,GIGABYTE NVIDIA GeForce GT 1030 Low Profile 2G Computer Graphics Card,0
GIGABYTE,1057.55,GIGABYTE Gaming OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070GAMING OC-8GD (rev. 2.0) (LHR),49.99
ASUS,662.5,ASUS GeForce RTX 2060 Overclocked 6G GDDR6 Dual-Fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060-O6G-EVO),0
ASUS,928.99,ASUS Dual GeForce RTX 3060 Ti V2 OC Edition 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G-V2 (LHR),0
GIGABYTE,1630.65,GIGABYTE AORUS GeForce RTX 3080 XTREME 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080AORUS X-10GD (rev. 2.0) (LHR),49.99
NULL,99.99,Graphics HD7450 2GB GDDR3 64 Bit PCIE 2.0 HDMI-Compatible+VGA+DVI Interface Video Card with Cooling Fan,0
GIGABYTE,972.04,GIGABYTE AORUS GeForce RTX 2060 XTREME 6G Graphics Card| 3 x Stacked WINDFORCE Fans| 6GB 192-Bit GDDR6| GV-N2060AORUS X-6GC REV2.0 Video Card,0
EVGA,699,EVGA GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0| Silent Cooling Graphics Card,0
MSI,619.99,MSI Gaming Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card RX 6600 XT GAMING X 8G,9.99
EVGA,530,EVGA GeForce GTX 960 02G-P4-2966-KR 2GB SSC GAMING w/ACX 2.0+| Whisper Silent Cooling Graphics Card,0
EVGA,644,EVGA GeForce GTX 960 04G-P4-3966-KR 4GB SSC GAMING w/ACX 2.0+| Whisper Silent Cooling w/ Free Installed Backplate Graphics Card,0
NULL,109.99,MQX GeForce GT 730 4GB DDR3 PCI Express 2.0 X16 DVI VGA HDMI PCIe Graphics Card+Low profile Bracket,0
